Date;Sales;cost_of_sales;quantity_sold;year;month_number;month_name;year_month;day_of_month;day_of_week;day_name;day_type;price_per_unit;cost_per_unit;gross_profit;gross_profit_percent;gross_profit_per_unit;gross_profit_per_unit_percent;average_unit_sales_price;rolling_average_price
2015/08/09 02:00;75504.002742620491;77978.694471478811;1944;2015;8;Aug;2015/08/01;9;1;Sun;Weekday;38.84;40.11;-2474.69;-3.28;-1.27;-3.28;37.07;38.59
2015/08/10 02:00;69968.077699080488;72665.725527117203;1812;2015;8;Aug;2015/08/01;10;2;Mon;Weekday;38.61;40.10;-2697.65;-3.86;-1.49;-3.86;37.07;38.45
2015/08/11 02:00;60187.149047280371;62538.493277924979;1563;2015;8;Aug;2015/08/01;11;3;Tue;Weekday;38.51;40.01;-2351.34;-3.91;-1.50;-3.91;37.07;38.30
2015/08/12 02:00;44698.700751095246;46849.567146474845;1171;2015;8;Aug;2015/08/01;12;4;Wed;Weekday;38.17;40.01;-2150.87;-4.81;-1.84;-4.81;37.07;38.16
2015/08/13 02:00;39463.409059930251;41414.418370139814;1035;2015;8;Aug;2015/08/01;13;5;Thu;Weekday;38.13;40.01;-1951.01;-4.94;-1.89;-4.94;37.07;38.01
2015/08/14 02:00;85794.096902620251;89898.894227499957;2247;2015;8;Aug;2015/08/01;14;6;Fri;Weekday;38.18;40.01;-4104.80;-4.78;-1.83;-4.78;37.07;37.87
2015/08/15 02:00;117288.010053801730;122504.357202297180;3068;2015;8;Aug;2015/08/01;15;7;Sat;Weekday;38.23;39.93;-5216.35;-4.45;-1.70;-4.45;37.07;37.72
2015/08/16 02:00;71056.061003780487;74589.172866250257;1866;2015;8;Aug;2015/08/01;16;1;Sun;Weekday;38.08;39.97;-3533.11;-4.97;-1.89;-4.97;37.07;37.58
2015/08/17 02:00;64394.074453330373;67505.254139283716;1690;2015;8;Aug;2015/08/01;17;2;Mon;Weekday;38.10;39.94;-3111.18;-4.83;-1.84;-4.83;37.07;37.42
2015/08/18 02:00;35165.972082725246;36841.967322813805;922;2015;8;Aug;2015/08/01;18;3;Tue;Weekday;38.14;39.96;-1676.00;-4.77;-1.82;-4.77;37.07;37.27
2015/08/19 02:00;23234.183195130125;24104.085977912528;604;2015;8;Aug;2015/08/01;19;4;Wed;Weekday;38.47;39.91;-869.90;-3.74;-1.44;-3.74;37.07;37.11
2015/08/20 02:00;24754.957181800124;25407.174070346187;643;2015;8;Aug;2015/08/01;20;5;Thu;Weekday;38.50;39.51;-652.22;-2.63;-1.01;-2.63;37.07;36.97
2015/08/21 02:00;76691.283029055499;78691.956315552306;2006;2015;8;Aug;2015/08/01;21;6;Fri;Weekday;38.23;39.23;-2000.67;-2.61;-1.00;-2.61;37.07;36.82
2015/08/22 02:00;102231.211792357820;104713.007499776450;2677;2015;8;Aug;2015/08/01;22;7;Sat;Weekday;38.19;39.12;-2481.80;-2.43;-0.93;-2.43;37.07;36.68
2015/08/23 02:00;56974.868025790369;57548.985153409623;1467;2015;8;Aug;2015/08/01;23;1;Sun;Weekday;38.84;39.23;-574.12;-1.01;-0.39;-1.01;37.07;36.53
2015/08/24 02:00;59442.731115165370;59785.428614563789;1528;2015;8;Aug;2015/08/01;24;2;Mon;Weekday;38.90;39.13;-342.70;-0.58;-0.22;-0.58;37.07;36.52
2015/08/25 02:00;217683.362264025030;246975.730765643120;6360;2015;8;Aug;2015/08/01;25;3;Tue;Weekday;34.23;38.83;-29292.37;-13.46;-4.61;-13.46;37.07;36.52
2015/08/26 02:00;275458.806896196100;307092.274379028240;8035;2015;8;Aug;2015/08/01;26;4;Wed;Weekday;34.28;38.22;-31633.47;-11.48;-3.94;-11.48;37.07;36.54
2015/08/27 02:00;228731.865486527440;252845.445553576660;6675;2015;8;Aug;2015/08/01;27;5;Thu;Weekday;34.27;37.88;-24113.58;-10.54;-3.61;-10.54;37.07;36.56
2015/08/28 02:00;387639.119999521990;426783.302218144120;11330;2015;8;Aug;2015/08/01;28;6;Fri;Weekday;34.21;37.67;-39144.18;-10.10;-3.45;-10.10;37.07;36.59
2015/08/29 02:00;461188.004851734790;504578.188757226510;13484;2015;8;Aug;2015/08/01;29;7;Sat;Weekday;34.20;37.42;-43390.18;-9.41;-3.22;-9.41;37.07;36.63
2015/08/30 02:00;202249.677169425010;220152.186753958230;5913;2015;8;Aug;2015/08/01;30;1;Sun;Weekday;34.20;37.23;-17902.51;-8.85;-3.03;-8.85;37.07;36.66
2015/08/31 02:00;332559.764979085940;361970.285938652000;9721;2015;8;Aug;2015/08/01;31;2;Mon;Weekday;34.21;37.24;-29410.52;-8.84;-3.03;-8.84;37.07;36.69
2015/09/01 02:00;384806.771581978420;418101.597548360300;11257;2015;9;Sep;2015/09/01;1;3;Tue;Weekday;34.18;37.14;-33294.83;-8.65;-2.96;-8.65;37.07;36.72
2015/09/02 02:00;345776.250280375940;373816.168400634310;10102;2015;9;Sep;2015/09/01;2;4;Wed;Weekday;34.23;37.00;-28039.92;-8.11;-2.78;-8.11;37.07;36.76
2015/09/03 02:00;271551.095100756090;293343.873973562210;7938;2015;9;Sep;2015/09/01;3;5;Thu;Weekday;34.21;36.95;-21792.78;-8.03;-2.75;-8.03;37.07;36.79
2015/09/04 02:00;340440.205462085670;366359.658592484540;9936;2015;9;Sep;2015/09/01;4;6;Fri;Weekday;34.26;36.87;-25919.45;-7.61;-2.61;-7.61;37.07;36.81
2015/09/05 02:00;364416.731582138110;392128.301265168640;10643;2015;9;Sep;2015/09/01;5;7;Sat;Weekday;34.24;36.84;-27711.57;-7.60;-2.60;-7.60;37.07;36.82
2015/09/06 02:00;164719.604491615170;176647.842651849180;4800;2015;9;Sep;2015/09/01;6;1;Sun;Weekday;34.32;36.80;-11928.24;-7.24;-2.49;-7.24;37.07;36.86
2015/09/07 02:00;178921.099348736370;192507.528732489390;5228;2015;9;Sep;2015/09/01;7;2;Mon;Weekday;34.22;36.82;-13586.43;-7.59;-2.60;-7.59;37.07;36.90
2015/09/08 02:00;70286.997810770496;66639.698052811495;1810;2015;9;Sep;2015/09/01;8;3;Tue;Weekday;38.83;36.82;3647.30;5.19;2.02;5.19;37.07;36.73
2015/09/09 02:00;76013.677901710485;72211.103174650692;1961;2015;9;Sep;2015/09/01;9;4;Wed;Weekday;38.76;36.82;3802.57;5.00;1.94;5.00;37.07;36.55
2015/09/10 02:00;48406.787146740244;45316.542733610833;1232;2015;9;Sep;2015/09/01;10;5;Thu;Weekday;39.29;36.78;3090.24;6.38;2.51;6.38;37.07;36.52
2015/09/11 02:00;85940.026940790005;81559.845623271962;2194;2015;9;Sep;2015/09/01;11;6;Fri;Weekday;39.17;37.17;4380.18;5.10;2.00;5.10;37.07;36.49
2015/09/12 02:00;57381.751454185367;54340.891509322864;1469;2015;9;Sep;2015/09/01;12;7;Sat;Weekday;39.06;36.99;3040.86;5.30;2.07;5.30;37.07;36.46
2015/09/13 02:00;32479.796394255125;30763.688117313315;829;2015;9;Sep;2015/09/01;13;1;Sun;Weekday;39.18;37.11;1716.11;5.28;2.07;5.28;37.07;36.44
2015/09/14 02:00;52160.183933415370;49656.007748568794;1329;2015;9;Sep;2015/09/01;14;2;Mon;Weekday;39.25;37.36;2504.18;4.80;1.88;4.80;37.07;36.41
2015/09/15 02:00;51002.839569495241;48601.967504707296;1300;2015;9;Sep;2015/09/01;15;3;Tue;Weekday;39.23;37.39;2400.87;4.71;1.85;4.71;37.07;36.38
2015/09/16 02:00;30194.715956215121;28605.460797613814;773;2015;9;Sep;2015/09/01;16;4;Wed;Weekday;39.06;37.01;1589.26;5.26;2.06;5.26;37.07;36.35
2015/09/17 02:00;29751.222605555122;28084.235128364078;760;2015;9;Sep;2015/09/01;17;5;Thu;Weekday;39.15;36.95;1666.99;5.60;2.19;5.60;37.07;36.33
2015/09/18 02:00;68504.639437535370;64881.975648256928;1755;2015;9;Sep;2015/09/01;18;6;Fri;Weekday;39.03;36.97;3622.66;5.29;2.06;5.29;37.07;36.31
2015/09/19 02:00;68996.561757290488;65211.571770941220;1766;2015;9;Sep;2015/09/01;19;7;Sat;Weekday;39.07;36.93;3784.99;5.49;2.14;5.49;37.07;36.28
2015/09/20 02:00;41855.928759400245;39629.451872277546;1078;2015;9;Sep;2015/09/01;20;1;Sun;Weekday;38.83;36.76;2226.48;5.32;2.07;5.32;37.07;36.25
2015/09/21 02:00;44303.466485900244;41485.458718801405;1124;2015;9;Sep;2015/09/01;21;2;Mon;Weekday;39.42;36.91;2818.01;6.36;2.51;6.36;37.07;36.22
2015/09/22 02:00;46599.298130810246;43806.732010435910;1182;2015;9;Sep;2015/09/01;22;3;Tue;Weekday;39.42;37.06;2792.57;5.99;2.36;5.99;37.07;36.39
2015/09/23 02:00;125182.757165347580;138583.837816216400;3725;2015;9;Sep;2015/09/01;23;4;Wed;Weekday;33.61;37.20;-13401.08;-10.71;-3.60;-10.71;37.07;36.55
2015/09/24 02:00;150036.805041617600;167704.855406773740;4492;2015;9;Sep;2015/09/01;24;5;Thu;Weekday;33.40;37.33;-17668.05;-11.78;-3.93;-11.78;37.07;36.57
2015/09/25 02:00;368037.691944658810;413540.807164328000;11030;2015;9;Sep;2015/09/01;25;6;Fri;Weekday;33.37;37.49;-45503.12;-12.36;-4.13;-12.36;37.07;36.59
2015/09/26 02:00;351319.638069080010;397626.585058455590;10528;2015;9;Sep;2015/09/01;26;7;Sat;Weekday;33.37;37.77;-46306.95;-13.18;-4.40;-13.18;37.07;36.60
2015/09/27 02:00;163289.936668803940;185404.044010510140;4895;2015;9;Sep;2015/09/01;27;1;Sun;Weekday;33.36;37.88;-22114.11;-13.54;-4.52;-13.54;37.07;36.61
2015/09/28 02:00;190892.458987576360;216571.059521462130;5720;2015;9;Sep;2015/09/01;28;2;Mon;Weekday;33.37;37.86;-25678.60;-13.45;-4.49;-13.45;37.07;36.62
2015/09/29 02:00;143082.133265767600;162929.018472352790;4288;2015;9;Sep;2015/09/01;29;3;Tue;Weekday;33.37;38.00;-19846.89;-13.87;-4.63;-13.87;37.07;36.63
2015/09/30 02:00;323548.785342068760;368434.885908864900;9693;2015;9;Sep;2015/09/01;30;4;Wed;Weekday;33.38;38.01;-44886.10;-13.87;-4.63;-13.87;37.07;36.63
2015/10/01 02:00;402312.333158946540;459285.804526006740;12065;2015;10;Oct;2015/10/01;1;5;Thu;Weekday;33.35;38.07;-56973.47;-14.16;-4.72;-14.16;37.07;36.64
2015/10/02 02:00;393635.174854893990;448390.965761974160;11758;2015;10;Oct;2015/10/01;2;6;Fri;Weekday;33.48;38.13;-54755.79;-13.91;-4.66;-13.91;37.07;36.65
2015/10/03 02:00;451100.060076856990;515549.389916234010;13508;2015;10;Oct;2015/10/01;3;7;Sat;Weekday;33.40;38.17;-64449.33;-14.29;-4.77;-14.29;37.07;36.66
2015/10/04 02:00;202902.624901325180;232360.327155489420;6085;2015;10;Oct;2015/10/01;4;1;Sun;Weekday;33.34;38.19;-29457.70;-14.52;-4.84;-14.52;37.07;36.67
2015/10/05 02:00;294557.646366223810;336897.922400405510;8828;2015;10;Oct;2015/10/01;5;2;Mon;Weekday;33.37;38.16;-42340.28;-14.37;-4.80;-14.37;37.07;36.68
2015/10/06 02:00;221618.328247530150;253291.062286082980;6636;2015;10;Oct;2015/10/01;6;3;Tue;Weekday;33.40;38.17;-31672.73;-14.29;-4.77;-14.29;37.07;36.70
2015/10/07 02:00;63968.382480185370;61942.842677746637;1622;2015;10;Oct;2015/10/01;7;4;Wed;Weekday;39.44;38.19;2025.54;3.17;1.25;3.17;37.07;36.70
2015/10/08 02:00;59609.544705280372;57736.476659462984;1512;2015;10;Oct;2015/10/01;8;5;Thu;Weekday;39.42;38.19;1873.07;3.14;1.24;3.14;37.07;36.62
2015/10/09 02:00;126588.252974516380;122622.363114790380;3211;2015;10;Oct;2015/10/01;9;6;Fri;Weekday;39.42;38.19;3965.89;3.13;1.24;3.13;37.07;36.72
2015/10/10 02:00;119755.011590480880;116003.686913625410;3037;2015;10;Oct;2015/10/01;10;7;Sat;Weekday;39.43;38.20;3751.32;3.13;1.24;3.13;37.07;36.84
2015/10/11 02:00;57413.410482090374;55617.584643929717;1456;2015;10;Oct;2015/10/01;11;1;Sun;Weekday;39.43;38.20;1795.83;3.13;1.23;3.13;37.07;36.95
2015/10/12 02:00;57749.136938605370;55933.008575846157;1465;2015;10;Oct;2015/10/01;12;2;Mon;Weekday;39.42;38.18;1816.13;3.14;1.24;3.14;37.07;37.06
2015/10/13 02:00;40140.820034555240;38881.088441786422;1018;2015;10;Oct;2015/10/01;13;3;Tue;Weekday;39.43;38.19;1259.73;3.14;1.24;3.14;37.07;37.12
2015/10/14 02:00;42195.817364850249;40869.249472267060;1070;2015;10;Oct;2015/10/01;14;4;Wed;Weekday;39.44;38.20;1326.57;3.14;1.24;3.14;37.07;37.23
2015/10/15 02:00;53490.797465390366;51799.165903400812;1357;2015;10;Oct;2015/10/01;15;5;Thu;Weekday;39.42;38.17;1691.63;3.16;1.25;3.16;37.07;37.34
2015/10/16 02:00;110809.315805577450;107331.980515122880;2810;2015;10;Oct;2015/10/01;16;6;Fri;Weekday;39.43;38.20;3477.34;3.14;1.24;3.14;37.07;37.40
2015/10/17 02:00;111527.013469602580;108023.607343921280;2829;2015;10;Oct;2015/10/01;17;7;Sat;Weekday;39.42;38.18;3503.41;3.14;1.24;3.14;37.07;37.51
2015/10/18 02:00;59808.138668750369;57937.458655969502;1517;2015;10;Oct;2015/10/01;18;1;Sun;Weekday;39.43;38.19;1870.68;3.13;1.23;3.13;37.07;37.62
2015/10/19 02:00;55166.226228085376;53436.897092784871;1399;2015;10;Oct;2015/10/01;19;2;Mon;Weekday;39.43;38.20;1729.33;3.13;1.24;3.13;37.07;37.73
2015/10/20 02:00;42054.680471955246;40736.150475592272;1067;2015;10;Oct;2015/10/01;20;3;Tue;Weekday;39.41;38.18;1318.53;3.14;1.24;3.14;37.07;37.79
2015/10/21 02:00;53678.179109280245;51999.860868195567;1361;2015;10;Oct;2015/10/01;21;4;Wed;Weekday;39.44;38.21;1678.32;3.13;1.23;3.13;37.07;37.90
2015/10/22 02:00;55930.168643105368;54177.690061877336;1419;2015;10;Oct;2015/10/01;22;5;Thu;Weekday;39.42;38.18;1752.48;3.13;1.24;3.13;37.07;38.01
2015/10/23 02:00;185771.001463063640;192527.011009922800;5042;2015;10;Oct;2015/10/01;23;6;Fri;Weekday;36.84;38.18;-6756.01;-3.64;-1.34;-3.64;37.07;37.87
2015/10/24 02:00;253116.913198540160;262409.569422916220;6872;2015;10;Oct;2015/10/01;24;7;Sat;Weekday;36.83;38.19;-9292.66;-3.67;-1.35;-3.67;37.07;37.79
2015/10/25 02:00;118618.453702152920;122915.267016988420;3218;2015;10;Oct;2015/10/01;25;1;Sun;Weekday;36.86;38.20;-4296.81;-3.62;-1.34;-3.62;37.07;37.82
2015/10/26 02:00;123320.784042373650;128133.778608871290;3347;2015;10;Oct;2015/10/01;26;2;Mon;Weekday;36.85;38.28;-4812.99;-3.90;-1.44;-3.90;37.07;37.68
2015/10/27 02:00;117051.277215402680;122175.000272701830;3177;2015;10;Oct;2015/10/01;27;3;Tue;Weekday;36.84;38.46;-5123.72;-4.38;-1.61;-4.38;37.07;37.54
2015/10/28 02:00;159299.989061900180;174699.076723810260;4532;2015;10;Oct;2015/10/01;28;4;Wed;Weekday;35.15;38.55;-15399.09;-9.67;-3.40;-9.67;37.07;37.40
2015/10/29 02:00;119047.409867902930;124349.265489295880;3231;2015;10;Oct;2015/10/01;29;5;Thu;Weekday;36.85;38.49;-5301.86;-4.45;-1.64;-4.45;37.07;37.26
2015/10/30 02:00;285081.974328435320;297627.690715406320;7731;2015;10;Oct;2015/10/01;30;6;Fri;Weekday;36.88;38.50;-12545.72;-4.40;-1.62;-4.40;37.07;37.12
2015/10/31 02:00;391656.212583571380;429832.834760805530;11148;2015;10;Oct;2015/10/01;31;7;Sat;Weekday;35.13;38.56;-38176.62;-9.75;-3.42;-9.75;37.07;36.98
2015/11/01 02:00;274814.778054850350;287978.174911816550;7459;2015;11;Nov;2015/11/01;1;1;Sun;Weekday;36.84;38.61;-13163.40;-4.79;-1.76;-4.79;37.07;36.84
2015/11/02 02:00;269555.023120967730;281915.192104628950;7316;2015;11;Nov;2015/11/01;2;2;Mon;Weekday;36.84;38.53;-12360.17;-4.59;-1.69;-4.59;37.07;36.70
2015/11/03 02:00;192001.034615148640;201125.775474683730;5211;2015;11;Nov;2015/11/01;3;3;Tue;Weekday;36.85;38.60;-9124.74;-4.75;-1.75;-4.75;37.07;36.56
2015/11/04 02:00;201367.786977001350;220579.995560677050;5731;2015;11;Nov;2015/11/01;4;4;Wed;Weekday;35.14;38.49;-19212.21;-9.54;-3.35;-9.54;37.07;36.42
2015/11/05 02:00;111874.558972952680;116637.034345282970;3036;2015;11;Nov;2015/11/01;5;5;Thu;Weekday;36.85;38.42;-4762.48;-4.26;-1.57;-4.26;37.07;36.29
2015/11/06 02:00;214540.333090847590;223738.432718630730;5822;2015;11;Nov;2015/11/01;6;6;Fri;Weekday;36.85;38.43;-9198.10;-4.29;-1.58;-4.29;37.07;36.15
2015/11/07 02:00;280264.244465276250;306935.160395813520;7987;2015;11;Nov;2015/11/01;7;7;Sat;Weekday;35.09;38.43;-26670.92;-9.52;-3.34;-9.52;37.07;36.01
2015/11/08 02:00;134136.728709949850;140236.303300134810;3640;2015;11;Nov;2015/11/01;8;1;Sun;Weekday;36.85;38.53;-6099.57;-4.55;-1.68;-4.55;37.07;36.15
2015/11/09 02:00;94243.465527933557;89949.304171877258;2338;2015;11;Nov;2015/11/01;9;2;Mon;Weekday;40.31;38.47;4294.16;4.56;1.84;4.56;37.07;36.09
2015/11/10 02:00;131436.197854736380;143823.386440638050;3744;2015;11;Nov;2015/11/01;10;3;Tue;Weekday;35.11;38.41;-12387.19;-9.42;-3.31;-9.42;37.07;36.04
2015/11/11 02:00;147893.941470976370;161665.600554415520;4216;2015;11;Nov;2015/11/01;11;4;Wed;Weekday;35.08;38.35;-13771.66;-9.31;-3.27;-9.31;37.07;35.93
2015/11/12 02:00;140238.390510471390;153481.453397302600;4000;2015;11;Nov;2015/11/01;12;5;Thu;Weekday;35.06;38.37;-13243.06;-9.44;-3.31;-9.44;37.07;35.82
2015/11/13 02:00;358183.774004684990;391310.320684936890;10204;2015;11;Nov;2015/11/01;13;6;Fri;Weekday;35.10;38.35;-33126.55;-9.25;-3.25;-9.25;37.07;35.76
2015/11/14 02:00;377937.138697472630;413010.229045129500;10769;2015;11;Nov;2015/11/01;14;7;Sat;Weekday;35.09;38.35;-35073.09;-9.28;-3.26;-9.28;37.07;35.65
2015/11/15 02:00;168729.962403208950;184673.488505802440;4803;2015;11;Nov;2015/11/01;15;1;Sun;Weekday;35.13;38.45;-15943.53;-9.45;-3.32;-9.45;37.07;35.59
2015/11/16 02:00;177192.569817120180;193615.303704729910;5042;2015;11;Nov;2015/11/01;16;2;Mon;Weekday;35.14;38.40;-16422.73;-9.27;-3.26;-9.27;37.07;35.59
2015/11/17 02:00;152368.749092446380;166625.365017797590;4342;2015;11;Nov;2015/11/01;17;3;Tue;Weekday;35.09;38.38;-14256.62;-9.36;-3.28;-9.36;37.07;35.54
2015/11/18 02:00;147471.804919516380;161402.918699530240;4202;2015;11;Nov;2015/11/01;18;4;Wed;Weekday;35.10;38.41;-13931.11;-9.45;-3.32;-9.45;37.07;35.48
2015/11/19 02:00;145697.151982356390;159317.609394272990;4151;2015;11;Nov;2015/11/01;19;5;Thu;Weekday;35.10;38.38;-13620.46;-9.35;-3.28;-9.35;37.07;35.43
2015/11/20 02:00;301033.986512722450;328965.143264879760;8567;2015;11;Nov;2015/11/01;20;6;Fri;Weekday;35.14;38.40;-27931.16;-9.28;-3.26;-9.28;37.07;35.43
2015/11/21 02:00;309518.072071284870;338720.023625985720;8811;2015;11;Nov;2015/11/01;21;7;Sat;Weekday;35.13;38.44;-29201.95;-9.43;-3.31;-9.43;37.07;35.39
2015/11/22 02:00;152504.631727353930;167600.650935746030;4345;2015;11;Nov;2015/11/01;22;1;Sun;Weekday;35.10;38.57;-15096.02;-9.90;-3.47;-9.90;37.07;35.53
2015/11/23 02:00;79711.583414100489;74375.788707864966;1937;2015;11;Nov;2015/11/01;23;2;Mon;Weekday;41.15;38.40;5335.79;6.69;2.75;6.69;37.07;35.59
2015/11/24 02:00;111021.379113998670;121456.524019197390;3160;2015;11;Nov;2015/11/01;24;3;Tue;Weekday;35.13;38.44;-10435.14;-9.40;-3.30;-9.40;37.07;35.59
2015/11/25 02:00;243161.259233288820;266054.369856792850;6924;2015;11;Nov;2015/11/01;25;4;Wed;Weekday;35.12;38.42;-22893.11;-9.41;-3.31;-9.41;37.07;35.48
2015/11/26 02:00;311443.181231897440;355343.871840907140;9273;2015;11;Nov;2015/11/01;26;5;Thu;Weekday;33.59;38.32;-43900.69;-14.10;-4.73;-14.10;37.07;35.54
2015/11/27 02:00;375876.013421952610;431325.686693676400;11257;2015;11;Nov;2015/11/01;27;6;Fri;Weekday;33.39;38.32;-55449.67;-14.75;-4.93;-14.75;37.07;35.55
2015/11/28 02:00;434639.658995269270;498895.618645355510;13019;2015;11;Nov;2015/11/01;28;7;Sat;Weekday;33.39;38.32;-64255.96;-14.78;-4.94;-14.78;37.07;35.61
2015/11/29 02:00;238637.816355456390;274093.577959119630;7139;2015;11;Nov;2015/11/01;29;1;Sun;Weekday;33.43;38.39;-35455.76;-14.86;-4.97;-14.86;37.07;35.67
2015/11/30 02:00;260653.666963496390;283981.150688644500;7423;2015;11;Nov;2015/11/01;30;2;Mon;Weekday;35.11;38.26;-23327.48;-8.95;-3.14;-8.95;37.07;35.68
2015/12/01 02:00;262394.780018278810;285838.556814769050;7474;2015;12;Dec;2015/12/01;1;3;Tue;Weekday;35.11;38.24;-23443.78;-8.93;-3.14;-8.93;37.07;35.70
2015/12/02 02:00;248437.711301093830;269807.620439097930;7056;2015;12;Dec;2015/12/01;2;4;Wed;Weekday;35.21;38.24;-21369.91;-8.60;-3.03;-8.60;37.07;35.70
2015/12/03 02:00;201048.830461673960;219110.393196454130;5732;2015;12;Dec;2015/12/01;3;5;Thu;Weekday;35.07;38.23;-18061.56;-8.98;-3.15;-8.98;37.07;35.71
2015/12/04 02:00;317690.760936051260;345449.529946860920;9038;2015;12;Dec;2015/12/01;4;6;Fri;Weekday;35.15;38.22;-27758.77;-8.74;-3.07;-8.74;37.07;35.72
2015/12/05 02:00;378527.872617163810;410385.037009372380;10737;2015;12;Dec;2015/12/01;5;7;Sat;Weekday;35.25;38.22;-31857.16;-8.42;-2.97;-8.42;37.07;35.73
2015/12/06 02:00;195425.391079595170;210461.386222489880;5505;2015;12;Dec;2015/12/01;6;1;Sun;Weekday;35.50;38.23;-15036.00;-7.69;-2.73;-7.69;37.07;35.74
2015/12/07 02:00;90441.603368529759;83999.591253936887;2198;2015;12;Dec;2015/12/01;7;2;Mon;Weekday;41.15;38.22;6442.01;7.12;2.93;7.12;37.07;35.75
2015/12/08 02:00;117649.000633012930;121640.379790236550;3190;2015;12;Dec;2015/12/01;8;3;Tue;Weekday;36.88;38.13;-3991.38;-3.39;-1.25;-3.39;37.07;35.94
2015/12/09 02:00;141285.395456713650;145443.046591834220;3814;2015;12;Dec;2015/12/01;9;4;Wed;Weekday;37.04;38.13;-4157.65;-2.94;-1.09;-2.94;37.07;35.94
2015/12/10 02:00;133183.693680193650;137725.876110448090;3610;2015;12;Dec;2015/12/01;10;5;Thu;Weekday;36.89;38.15;-4542.18;-3.41;-1.26;-3.41;37.07;36.13
2015/12/11 02:00;229672.256320392420;237672.016416795700;6227;2015;12;Dec;2015/12/01;11;6;Fri;Weekday;36.88;38.17;-7999.76;-3.48;-1.28;-3.48;37.07;36.32
2015/12/12 02:00;333488.797878820040;359621.074893736860;9422;2015;12;Dec;2015/12/01;12;7;Sat;Weekday;35.39;38.17;-26132.28;-7.84;-2.77;-7.84;37.07;36.56
2015/12/13 02:00;185422.885636103630;191390.401310313290;5014;2015;12;Dec;2015/12/01;13;1;Sun;Weekday;36.98;38.17;-5967.52;-3.22;-1.19;-3.22;37.07;36.81
2015/12/14 02:00;173833.133168423660;179871.053299423740;4715;2015;12;Dec;2015/12/01;14;2;Mon;Weekday;36.87;38.15;-6037.92;-3.47;-1.28;-3.47;37.07;36.87
2015/12/15 02:00;220271.721385245180;237123.343340105170;6212;2015;12;Dec;2015/12/01;15;3;Tue;Weekday;35.46;38.17;-16851.62;-7.65;-2.71;-7.65;37.07;36.92
2015/12/16 02:00;234468.071195286380;251493.908900129780;6585;2015;12;Dec;2015/12/01;16;4;Wed;Weekday;35.61;38.19;-17025.84;-7.26;-2.59;-7.26;37.07;36.92
2015/12/17 02:00;213778.138050305160;230994.355198859910;6051;2015;12;Dec;2015/12/01;17;5;Thu;Weekday;35.33;38.17;-17216.22;-8.05;-2.85;-8.05;37.07;36.92
2015/12/18 02:00;273563.014796293810;295854.552315991950;7750;2015;12;Dec;2015/12/01;18;6;Fri;Weekday;35.30;38.17;-22291.54;-8.15;-2.88;-8.15;37.07;36.92
2015/12/19 02:00;337506.788419220010;362223.160876709210;9490;2015;12;Dec;2015/12/01;19;7;Sat;Weekday;35.56;38.17;-24716.37;-7.32;-2.60;-7.32;37.07;36.92
2015/12/20 02:00;155312.783862166370;167421.973695170890;4382;2015;12;Dec;2015/12/01;20;1;Sun;Weekday;35.44;38.21;-12109.19;-7.80;-2.76;-7.80;37.07;36.92
2015/12/21 02:00;289243.383056197610;312784.974318393560;8196;2015;12;Dec;2015/12/01;21;2;Mon;Weekday;35.29;38.16;-23541.59;-8.14;-2.87;-8.14;37.07;36.91
2015/12/22 02:00;313125.332532517610;338299.617845486330;8863;2015;12;Dec;2015/12/01;22;3;Tue;Weekday;35.33;38.17;-25174.29;-8.04;-2.84;-8.04;37.07;37.09
2015/12/23 02:00;268330.392705015490;249584.215163854360;6534;2015;12;Dec;2015/12/01;23;4;Wed;Weekday;41.07;38.20;18746.18;6.99;2.87;6.99;37.07;37.09
2015/12/24 02:00;392228.137958482260;364396.194248879560;9540;2015;12;Dec;2015/12/01;24;5;Thu;Weekday;41.11;38.20;27831.94;7.10;2.92;7.10;37.07;37.23
2015/12/25 02:00;133728.983728851370;124363.557276609470;3256;2015;12;Dec;2015/12/01;25;6;Fri;Weekday;41.07;38.20;9365.43;7.00;2.88;7.00;37.07;37.36
2015/12/26 02:00;82778.444048310368;76876.492698314294;2013;2015;12;Dec;2015/12/01;26;7;Sat;Weekday;41.12;38.19;5901.95;7.13;2.93;7.13;37.07;37.49
2015/12/27 02:00;69522.836973940372;64616.076646274370;1692;2015;12;Dec;2015/12/01;27;1;Sun;Weekday;41.09;38.19;4906.76;7.06;2.90;7.06;37.07;37.63
2015/12/28 02:00;133021.272795362570;123500.787789675160;3234;2015;12;Dec;2015/12/01;28;2;Mon;Weekday;41.13;38.19;9520.49;7.16;2.94;7.16;37.07;37.82
2015/12/29 02:00;161267.520591837590;175378.145915220700;4592;2015;12;Dec;2015/12/01;29;3;Tue;Weekday;35.12;38.19;-14110.63;-8.75;-3.07;-8.75;37.07;37.95
2015/12/30 02:00;208583.217990355160;227060.262678493980;5945;2015;12;Dec;2015/12/01;30;4;Wed;Weekday;35.09;38.19;-18477.04;-8.86;-3.11;-8.86;37.07;38.09
2015/12/31 02:00;325457.525001478850;353929.738354991710;9266;2015;12;Dec;2015/12/01;31;5;Thu;Weekday;35.12;38.20;-28472.21;-8.75;-3.07;-8.75;37.07;38.27
2016/01/01 02:00;111650.239774078670;121448.283817138900;3179;2016;1;Jan;2016/01/01;1;6;Fri;Weekday;35.12;38.20;-9798.04;-8.78;-3.08;-8.78;37.07;38.45
